comment,video_id,video_title,source_query,fetched_at
Malaysians?! 😂,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
Malaysia berulah lagi dulu menghina Indonesia sekarang China 😅😌,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
Famous now!...International joker😂,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
"The mere fact that China has allowed them to travel with less restrictions is already a form of ""respect"", however this malaysian tourists forgot to place ""respect"" inside their luggages before they left their own country. 😢",aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
Sometimes we have ulamak that  make we delete the post..sometimes because have things we cannot read what will happening ..for this moment by only this issue you covering so the answer from the people msia do that is delete,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
Macam x sekolah je diorg nih...,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
"Apologise? Too little, too late! The whole world knows!",aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
Cheap publicity 😂😂😂,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
"You Southeast Asians, including Malaysians like Chinese and Korean artists, say you look like monkeys because your body is brownish, don't you think? But Malaysians say Chinese people smell as if Malaysians are perfect 😔🥱😭",aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
"hahahahahaha Malaysdesh ada aja gebrekan dunia nya, kmaren kasus pemain bola ilegal sekarang kelakuan turis nya....hahahahah memalukan",aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
"I mean, it is what it is. When someone mentioned that our airport toilets are wet, well, I used to go to China, and the toilets there are dry but so stinky! That comes from the rubbish bins being full of toilet paper with poop stains, period stains, and pee. LIKE, WTF? WHERE IS YOUR HYGIENE, BRUH? JUST WASH IT, AND THEN WASH YOUR HANDS. I'm always curious: what about your period pads? They're just thrown away, and you just wipe your parts with tissues?",aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
Lol....... This is something Jonny Somali couldn't do archive just day one 😅,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
I thought malaysia are “Sopan santun” 😂😂😂😂😂😂,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
See.... Now you got what you want.... Wanna be famous here you are... 😂😂😂😂,aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
"It's true, Chinese people don't use deodorant",aDJjsVsvvlo,&#39;Stinky&#39;: Malaysian Tourists Face Backlash After Mocking Chinese Locals | Firstpost America | N18G,Malaysia viral video,2026-07-26T22:35:52
They didn't even try to do shit,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Sack Menteri KDN,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
surprised,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
SEEMS LIKE A SCAM,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
as usual,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
He bribed them so get a few minutes to run before being chase.,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
"The best title is ""A few seconds after""",59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Siasat & hukum jika ada (polis) yg makan rasuah.,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
SOP. Stand. Observe. Putter.,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
😡😡😡😡,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Negligence on the escorting officers part...with charges like sexual assault and other immigration violations makes one wonder why on earth wasn't him handcuffed. A painful lesson for those officers as they have to face the music now that the clip has gone viral....the suspect is desperate and still at large and he could do more harm to the public while still on the run.....am sure the SOP of transferring suspects or accused persons need to be reviewed......,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
No leg cuffs and handcuffs??,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Officers took 3 business days to react,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Ibu bapa jaga jaga child sex offender on loose,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
What on earth were the officers doing?,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Kenapa pindah open area.very suspicious.ini sop polis ke?,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
No protocols and security measures in place.Very sad.,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Smooth escape 😂😂😂😂😂😂,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
Don't ever swim across to Singapore. Because you will be caught way before you reach the shoreline. 😅,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
kelemahan polis madani la,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
"Check if he is hiding in India, Modi also assisted Sheikh Hasina to hide and stay in India.",59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
sloppy police procedures.,59EN46R2ibg,Video of Pakistani detainee escaping from Malaysian jail during transfer goes viral,Malaysia viral video,2026-07-26T22:35:54
"ni masa minyak nak penuh dlm tank dia .tak sempat penuh 100 dia



 terus unplung pam",j2OFYUGjf08,viral malaysia | Cuci tangan di stesen minyak ke?,Malaysia viral video,2026-07-26T22:35:55
"Nak tukar tajuk tuu 😂😂😂 
main naratif tabung  haji 
nak samarkan isu KWAP 😂😂",xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Jangan ditutup rm163 juta yg kena songlap dgn keuntungan bersih. Akan datang yg bersih kena sapu bersih. Buat siasatan siapa yg sapu rm163 juta... Bangkai gajah tak boleh ditutup dgn dulang... Ada faham???.,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
MP Hassan Karim seorg sahaja yg berani bersuara dlm Kerajaan MADANI...MP2 kerajaan yg lain semua x ada telor....,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Sikit Pon Kami tak pecaya,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Patut la....,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
"Scammer mmg bijak, dia org x ada perkara lain nk difikirkn.hnya fikir bagai mana hendak succes menipu??? Jdi seketat apa pun prosedur sesebuah sykt itu pasti ada ruang utk scammer menipu. Masyaallah tuhan yg menentukn segala2 nya.tiada siapa yg mampu melawan takdir allah.  Terpulang kpd pehak prmbngkng yg bijak ugama utk menuduh pmx sakau wang kwap atau terima hakikat dan ketentuan allah yg maha kuasa, penyata kewangan kwap telah menunjukn keuntungan yg maha dahsyat. Kalau ada sebrang penelewrngan sudah tentu kwap mncatatkn kerugian sepanjang tahun, mana mugkin sebuah sykt pelaburan yg diselewengkn mencatat keuntungan besar.",xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
KWAP rugi RM 163 juta je?,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Point to point question/ answer la jangan pusing jauh2 !😂😂😂,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Mcm gampang dia spin..teliti Pala butoo,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
"Jgn tutup tutup lh,... Hangus kena sakau sbb Kerajaan bodoh pegang",xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Hassan Karim berani kerana benar tentang Anwar Ibrahim . Syabas.❤,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
hoiii anuar kauu mmg bagang laaa.. raayat nk tahu kerugian dlm pelaboran Wang KWAP... nk tahu siapa yg bersalah menguruskn kewangan KWAP..jgn cerita keuntunggan.. cerita kerugian.kau cakap kena scammm..mmg menteri kewangan pengarah KWAP bagangggggg.. tk tahu buat kena Wang KWAP kena sakau...mmg haramjadah poiiiiii,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Ph lagi tak bole pakai..macam sual,xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
"Tipu tipu tipu, kalau dah asyik menipu bolih kah percaya kpd org yg suka menipu",xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
"Melayu sakau Melayu la
HALAL!!!
😂😂😂😂😂😂😂",xVLGMLgz404,"[BERITA PANAS] Umno ‘tak senang’ cadangan Hamzah, Hassan dalam zon bahaya?, Akmal cabar Anwar isu TH",berita Malaysia terkini,2026-07-26T22:35:56
Mantap Malaysia gimana dgn NKRI jadi macan Ompong takut sama DONALD Bebek,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
halah pak yusril pidatonya udah jlas😂 malaysia singapor mau kutuk2 ga bkl ngaruh tp klo indo pasti ditarget karena banyak incaran sumberdaya alamnya😂😂😂😂,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Hebat malaysia❤,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Good job malaysia.  Free palestina,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Malaysia jauh lebih bagus drpd indonesia,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Latian terus .juara zongk,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Malaydesh cari penyakit 😂😂 nanti juga nangis ngemis ke AS minta ampun 😂😂,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Yg takut malah konoha,
bersikap ambigu kalau urusan isrewel. 😤",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Awas desh jangan plin-plan.,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Subhanallah...smg sehat sell bpk Anwar .,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"gila Keren Malaysia 
Macan ASEAN",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Bagaimana dengan Indonesia katanya macam asia  saya takjub dengan Malaysia berani bertindak,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Anerica oasti ajan balas dendam kebusuka pemimpin malaysia,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
di konoha pasti disambut😂,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Mantap Malaysia berani,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
manteb manteb,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Kalau Malaysia mengusir warga Israel usir ke Indonesia sebab Prabowo gibran mengalualukan rakyat Israel duduk di indonesia,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
mantap Malaysia 👍👍,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
bagus pak  usir orang israel,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Sepakat Anwar ibrahim ambil garis yg jelas.,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Allah bless you Malaysia ! Setan bersama kaum banci penakut yaitu para  pendukung  zionis Israel,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Anti antek asing tetapi ciut hanya diancam Trump pajak impor 😅😅,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Alkhamdulillah masih ada  negara yg masih peduli dengan kedamaian dunia,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Malaysia top bnget,negara macan melayu .",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Nanti warga israel seperti warga bangladesh yg menguasai wilayah Malaysia.
😂😂😂😂😂😂😂😂😂😂",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
luar biasa datuk anwar  👍👍👍👍👍👍👍,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Kata presedin prabowo yang penting bisa ""Makan"" anak anak butuh makan",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Musuh ASEAN yg sebenar ya ..adlh Amerika dan Israil ..cmn negara arap .negara bodoh sekongkol ma iblis fir'aonnn😮😮😮😮,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Semoga Israel dan Amerika tidak diam atas hal tersebut.
Hati-hati dengan negara yang satu ini.",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Higgs Games Island dari Negara Malaysia meresahkan warga Indonesia dijadikan bahan Penipuan lewat operator Judi Online.,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Ayo Amerika Israel lenyapkan negara Narkoba dan sarang Judi online Higgs Games Island.
Indonesia dijadikan bahan penipuan habis2an, banyak orang Indonesia yang jadi korban di negara itu.",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Gak gebrak2 mejaa 😅😅😅Hay atek2 asing,,,, Malaysia hebat",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
S777,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Mampus  Malaysia. Di ancam. AS.
Waktu itu  kibarkan bendera Israel  sekarang. Orang. Israel di usir.",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Palingan gimmick doang Anwar maklum Malaysia sedang pemilu logika aja kenapa baru sekarang 😂,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Jangan kasih ruang buat 🇮🇱 penjajah Palestine,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Malaysia tidak bersahabat dengan Israel tapi Indonesia satu grup dengan Israel-AS.,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
asean harus bersatu melawan As,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Anwar Ibrahim kan dulu di kabarin GAY. Apakah masih GAY skarang setelah perdana Mentri.  Kurang tau.,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
sekalian USIR semua orang yang beragama yahudi,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Malesia  hebat ❤
Tidak seperti  negara  sebelah
Korupsinya  yg hebat",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Malaysia memang punya pendirian yg kokoh....gk seperti konoha...,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"😂😂😂😂WOIIIII ANWAR IBRAHIM,, GAK ADA PENGARUHNYA BAGI ISRAEL KLO ANDA MENGUSIR WARGANYA",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Ternyata pemimpin Malaysia jauh lebih punya nyali dari pada Pemimpin Indonesia tentang sikapnya terhadap as dan Israel ,👍",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Malaysia ga banyak omong lgs sikat,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Malaysia lebih terhormat, bernyali daripada Konoha",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"mengapa keberanian pemimpin Malaysia, integritas pemimpin Singapura lebih membuatku kagum ketimbang pidato berapi2 seorang lansia sambil teriak2 dan gebrak meja...",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Malaysia amazing 👍✍️,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Salut dengan Malaysia. Tidak perlu berkoar anti antek-antek asing,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
kapan indo nyusul jangan penakut pejabat Konoha,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"JGN berurusan DGN Amerika...

Apa pun itu,

Biarkan mereka hidup berdua Saja DGN isriwil",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Org Melayu hebat,berani,tegas",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Ini Baru kereen dan Berdaulat mantap sauadara serumpun Malaysia salam dari warga Indonesia yang masih waras👍💚,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Bravo Malaysia... Kapan Indonesia berani mengusir wn isrewel dari Indonesia.,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Suporter 100% untuk Malaysia usir warga Israel,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Alhamdulillah,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
Malaysia 👍👍👍,YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
"Mantaaap Malaysia, rakyat Indonesia mendukung pengusiran warga Israel dari Malaysia",YUSjPT5Vsco,"PM Malaysia Tak Takut Ancaman AS, Tetap Akan Usir Warga Israel dari Malaysia | Sindo Prime | 24/07",berita Malaysia terkini,2026-07-26T22:35:57
